id,_3_4_methylenedioxyethylamphetamine,_3_4_methylene_dioxy_methylamphetamine,_3_4_methylenedioxyphenylacetone,_4f_mdmb_butinaca,_5f_adb,_5f_mdmb_pica,abime,acetylcodeine,acetylthebaol,acide_4_hydroxybutanoique,adb_butinaca,amidon,amphetamine,buprenorphine,cafeine,cbd,cbn,clonazepam,cocaine,codeine,couleur,couleur_exterieur,couleur_exterieur_1,couleur_exterieur_2,couleur_interieur,delta8_tetrahydrocannabinol,delta9_tetrahydrocannabinol,diametre,epaisseur,etiquette,forme,fub_amb,gammabutyrolactone,hauteur,ketamine,lactose,largeur,levamisole,lidocaine,logo,longueur,mannitol,masse,mdmb_4en_pinaca,morphine,n_methyl_tryptamine,nom_de_logo,noscapine,numero_echantillon,o6_monoacetylmorphine,ovule,paracetamol,phenacetine,presentation,procaine,secabilite_recto,secabilite_verso,taux_cbd,taux_cbn,type_drogue,vanilline,visqueux
10795,,,,,,,,,,,,,,,33.7,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,15912,,0,63.8,,,,,,,,Divers,,
10800,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,15917,,0,,,,,,,,,Divers,,
10868,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6203,,0,,,,,,,,,Divers,,
10880,,,,,,,,,,,,,,,0,,,,89.8,,Blanc Cassé,,,,,,,,,,,,,,,,,3.5,,Non,,,,,,,,,5851,,0,0,0,,,,,,,Divers,,
10882,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6303,,0,,,,,,,,,Divers,,
10899,,,,,,,,,,,,,,,31,,,,,,Vert,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,8,,0,63.5,,,,,,,,Divers,,
10938,,,,,,,,,,,,,,,33.2,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16186,,0,66.9,,,,,,,,Divers,,
10950,,,,,,,Non,,,,,,,,,,,,,,,Rose,,,,,,8.27,3.13,,Circulaire,,,,,,,,,Non,,,156,,,,,,D6,,,,,,,Aucune,Demi,,,Divers,,
11007,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6,,0,,,,,,,,,Divers,,0
11030,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-1,,0,,,,,,,,,Divers,,
11031,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-2,,0,,,,,,,,,Divers,,
11032,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-3,,0,,,,,,,,,Divers,,
11034,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6,,0,,,,,,,,,Divers,,
11051,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3,,0,,,,,,,,,Divers,,
11053,,,,,,,Non,,,,,,,,,,,,,,,Bleue,,,Jaune,,,,3.4,,Autre,,,10.1,,,5.1,,,Non,,,156.3,,,,,,016112,,,,,,,Demi,Aucune,,,Divers,,
11057,,,,,,,,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,VAP 01,,0,,,,,,,,,Divers,,0
11107,,,,,,,Non,,,,,,,,,,,,,,,Rose,,,Rose,,,8.2,2.9,,Circulaire,,,,,,,,,Non,,,154.3,,,,,,016113,,,,,,,Demi,Aucune,,,Divers,,
11108,,,,,,,Non,,,,,,,,,,,,,,,Bleue,,,Bleue,,,8.1,2.2,,Circulaire,,,,,,,,,Non,,,148.5,,,,,,016114,,,,,,,Demi,Aucune,,,Divers,,
11125,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,11,,0,,,,,,,,,Divers,,
11127,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21,,0,,,,,,,,,Divers,,
11128,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,23,,0,,,,,,,,,Divers,,
11135,,,,,,,,,,,,,,,,,,,,,Autre,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,VAP2,,0,,,,,,,,,Divers,,0
11136,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
11137,,,,,,,,,,,,,,,,,,,,,Rouge,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
11138,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
11187,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,7B,,0,,,,,,,,,Divers,,
11188,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,11B,,0,,,,,,,,,Divers,,
11189,,,,,,,,,,,,,,,,,,,0,,Blanche,,,,,,,,,,,,,,,,,,81.5,Non,,,,,,,,,8B,,0,,0,,,,,,,Divers,,
11190,,,,,,,,,,,,,6.4,,17.1,,,,69.3,,Blanche,,,,,,,,,,,,,,,,,,0,Non,,,,,,,,,11T,,0,,,,,,,,,Divers,,
11240,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115589,,0,,,,,,,,,Divers,,
11241,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115590,,0,,,,,,,,,Divers,,
11242,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115593,,0,,,,,,,,,Divers,,
11269,,,,,,,,,,,,,,,,,,,,,Autre,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,VAP04,,0,,,,,,,,,Divers,,1
11304,,,,,,,,,,,,,,,28,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100091,,0,,74,,,,,,,Divers,,
11305,10.6,,,,,,,,,,,,,,,,,,0,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-1,,0,,,,,,,,,Divers,,
11306,10.6,,,,,,,,,,,,,,,,,,0,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-2,,0,,,,,,,,,Divers,,
11381,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,2.8,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
11382,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,83.7,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
11383,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,75,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
11407,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16253,,0,,,,,,,,,Divers,,
11488,,,,,,,,,,,,,,,,,,,,,Beige,,Translucide,,,,,7,,,,,,,,,,,,Non,21,,,,,,,,1,,0,,,,,,,,,Divers,,
11527,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,7R,,0,68.8,,,,,,,,Divers,,
11612,,,,,,,,,,,,,,,,,,,0,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6242,,0,,,,,,,,,Divers,,
11613,,,,,,,,,,,,,,,,1,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,10389,,0,,,,,,,0,,Divers,,1
11628,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,
11629,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E2,,0,,,,,,,,,Divers,,
11630,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E3,,0,,,,,,,,,Divers,,
11631,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E4,,0,,,,,,,,,Divers,,
11632,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E5,,0,,,,,,,,,Divers,,
11633,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E6,,0,,,,,,,,,Divers,,
11634,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E7,,0,,,,,,,,,Divers,,
11635,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,boite,,0,,,,,,,,,Divers,,
11653,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5946,,0,,,,,,,,,Divers,,0
11656,,,,,,,,,,,,,,,,,,,,,Autre,,,,,,,,,,,,,,,,,,,Non,,,,0,,,,,VAP3,,0,,,,,,,,,Divers,,0
11657,,,,,,,,,,,,,,,,,,,,,Autre,,,,,,,,,,,,,,,,,,,Non,,,,0,,,,,VAP5,,0,,,,,,,,,Divers,,0
11661,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,ENQ/01_A,,0,,,,,,,,,Divers,,
11816,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,4.77,,Autre,,,9.08,,,8.79,,,Oui,,,296,,,,"Champignon, Mario, Goomba, 1UP",,5-1,,,,,,,Aucune,Demi,,,Divers,,
11817,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,4.77,,Autre,,,9.08,,,8.79,,,Oui,,,296,,,,"Champignon, Mario, Goomba, 1UP",,5-2,,,,,,,Aucune,Demi,,,Divers,,
11818,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,4.77,,Autre,,,9.08,,,8.79,,,Oui,,,296,,,,"Champignon, Mario, Goomba, 1UP",,5-3,,,,,,,Aucune,Demi,,,Divers,,
11819,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,4.77,,Autre,,,9.08,,,8.79,,,Oui,,,296,,,,"Champignon, Mario, Goomba, 1UP",,5-4,,,,,,,Aucune,Demi,,,Divers,,
11820,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,4.77,,Autre,,,9.08,,,8.79,,,Oui,,,296,,,,"Champignon, Mario, Goomba, 1UP",,5-5,,,,,,,Aucune,Demi,,,Divers,,
11826,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,18-1,,0,,,,,,,,,Divers,,
11827,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,18-2,,0,,,,,,,,,Divers,,
11828,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,18-3,,0,,,,,,,,,Divers,,
11829,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,18-4,,0,,,,,,,,,Divers,,
11830,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,18-5,,0,,,,,,,,,Divers,,
11844,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22-1,,0,,,,,,,,,Divers,,
11845,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22-2,,0,,,,,,,,,Divers,,
11846,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22-3,,0,,,,,,,,,Divers,,
11847,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22-4,,0,,,,,,,,,Divers,,
11848,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22-5,,0,,,,,,,,,Divers,,
11849,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22-6,,0,,,,,,,,,Divers,,
11850,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22-7,,0,,,,,,,,,Divers,,
11854,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,24-1,,0,,,,,,,,,Divers,,
11855,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,24-2,,0,,,,,,,,,Divers,,
11856,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,24-3,,0,,,,,,,,,Divers,,
11930,11,,,,,,,,,,,,,,5,,,,0,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
12107,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,P6,,0,,,,,,,,,Divers,,
12128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100182,,,,,Débris végétaux,,,,,,Divers,,
12129,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1 bis1,,0,,,,,,,,,Divers,,
12223,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100199,,0,,,,,,,,,Divers,,1
12228,,,,,,,,,,,,,,,33.3,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5,,0,67.6,,,,,,,,Divers,,
12245,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,02/OPTS,,0,,,,,,,,,Divers,,1
12311,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
12324,,,,,,,,,,,,,,0,,,,,,,Blanche,,,,,,,,,,,,,,0,,,,,Non,,,,,,,,,22_100197,,0,,,,,,,,,Divers,,
12355,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100240,,0,,,,,,,,,Divers,,
12361,,,,,,,,,,,,,0,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,11 B,,0,,,,,,,,,Divers,,
12437,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,02,,0,,,,,,,,,Divers,,
12438,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,01,,0,,,,,,,,,Divers,,
12461,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
12462,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,6.08,2.89,,Circulaire,,,,,,,,,Non,,,98,,,,,,3-1,,,,,,,Aucune,Aucune,,,Divers,,
12463,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,6.08,2.89,,Circulaire,,,,,,,,,Non,,,98,,,,,,3-2,,,,,,,Aucune,Aucune,,,Divers,,
12464,87.7,,,,,,,,,,,,,,,,,,0,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4,,0,,,,,,,,,Divers,,
12469,0,,,,,,Non,,,,,,,,,,,,,,,Jaune,,,Jaune,,,,4.89,,Polygonale,,,8.15,,,12.15,,,Oui,,,376,,,,singe,,5-2,,,,,,,Aucune,Aucune,,,Divers,,
12516,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,PBA,,0,,,,,,,,,Divers,,
12569,,,,,,,,,,,,,,,45.3,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,016390,,0,54.7,,,,,,,,Divers,,
12572,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100256,,0,,,,,,,,,Divers,,
12603,,,,,,,,,,,,,,,32.6,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5bisB,,0,67.6,,,,,,,,Divers,,
12604,,,,,,,,,,,,,,,32.6,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6bisB,,0,67.6,,,,,,,,Divers,,
12605,,,,,,,,,,,,,,,32.6,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,7DS,,0,67.6,,,,,,,,Divers,,
12606,,,,,,,,,,,,,,,32.6,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36NJ,,0,67.6,,,,,,,,Divers,,
12607,,,,,,,,,,,,,,,32.6,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6M,,0,67.6,,,,,,,,Divers,,
12617,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16432,,0,,,,,,,,,Divers,,
12665,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F,,0,,,,,,,,,Divers,,1
12666,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,R,,0,,,,,,,,,Divers,,1
12667,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
12668,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
12669,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F,,0,,,,,,,,,Divers,,1
12670,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,R,,0,,,,,,,,,Divers,,1
12671,,,,,,,Non,,,,,,,,,,,,,,,Bleue,,,Blanche,,,,4.83,,Polygonale,,,14.89,,,10.62,,,Oui,,,537,,,,,,E1,,,,,,,Aucune,Aucune,,,Divers,,
12678,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-1,,0,,,,,,,,,Divers,,
12679,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-2,,0,,,,,,,,,Divers,,
12680,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-3,,0,,,,,,,,,Divers,,
12681,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-4,,0,,,,,,,,,Divers,,
12682,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-5,,0,,,,,,,,,Divers,,
12683,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-6,,0,,,,,,,,,Divers,,
12684,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3,,0,,,,,,,,,Divers,,
12685,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4,,0,,,,,,,,,Divers,,
12686,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,7-3,,0,,,,,,,,,Divers,,
12687,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
12688,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5,,0,,,,,,,,,Divers,,
12692,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,0
12702,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100227,,0,,,,,,,,,Divers,,
12703,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100228,,0,,,,,,,,,Divers,,
12704,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100229,,0,,,,,,,,,Divers,,
12705,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100230,,0,,,,,,,,,Divers,,
12706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,,,,Débris végétaux,,,,,,Divers,,
12714,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
12715,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E3,,0,,,,,,,,,Divers,,1
12718,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
12719,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E2,,0,,,,,,,,,Divers,,1
12732,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100291,,0,,,,,,,,,Divers,,
12798,,,,,,,,,,,,,,,,,,,,,Blanc Cassé,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6205,,0,,,,,,,,,Divers,,
12799,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6204,,0,,,,,,,,,Divers,,
12800,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5493,,0,,,,,,,,,Divers,,
12801,,,,,,,,,,,,,,,,,,,,,Blanche,,Jaune,Vert,,,,5,,,,,,,,,,,,Oui,15,,,,,,T 02,,5045,,0,,,,,,,,,Divers,,
12802,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6283,,0,,,,,,,,,Divers,,
12816,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0.3,,,,,,,,,,,,,Non,,,,,,,,,26,,,,,Morceaux,,,,12.1,0,Divers,,
12830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115494,,,,,Champignons,,,,,,Divers,,
12834,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16370,,0,,,,,,,,,Divers,,0
12835,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16372,,0,,,,,,,,,Divers,,0
12999,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,A,,0,,,,,,,,,Divers,,
13009,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,1
13053,,,,,,,,,,,,,,,,,,,,,Blanche,,Beige,,,,,5.46,,,,,,,,,,,,Oui,17.72,,,,,,100 mg,,1-1,,0,,,,,,,,,Divers,,
13054,,,,,,,,,,,,,,,,,,,,,Blanche,,Beige,,,,,5.46,,,,,,,,,,,,Oui,17.72,,,,,,100 mg,,1-2,,0,,,,,,,,,Divers,,
13055,,,,,,,,,,,,,,,,,,,,,Blanche,,Beige,,,,,5.46,,,,,,,,,,,,Oui,17.72,,,,,,100 mg,,1-3,,0,,,,,,,,,Divers,,
13056,,,,,,,,,,,,,,,,,,,,,Blanche,,Beige,,,,,5.46,,,,,,,,,,,,Oui,17.72,,,,,,100 mg,,1-4,,0,,,,,,,,,Divers,,
13057,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
13127,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
13161,,,,,,,,,,,,,,,33,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115175,,0,67,,,,,,,,Divers,,
13162,,,,,,,,,,,,,,,33,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100350,,0,67,,,,,,,,Divers,,
13163,,,,,,,,,,,,,,,33,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100351,,0,67,,,,,,,,Divers,,
13164,,,,,,,,,,,,,,,33,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100352,,0,67,,,,,,,,Divers,,
13244,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100356,,0,,,,,,,,,Divers,,
13256,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,85.4,,,,,Non,,,,,,,,,E5,,0,,,,,,,,,Divers,,
13257,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,85.4,,,,,Non,,,,,,,,,E2,,0,,,,,,,,,Divers,,
13258,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,85.4,,,,,Non,,,,,,,,,E3,,0,,,,,,,,,Divers,,
13259,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,85.4,,,,,Non,,,,,,,,,E4,,0,,,,,,,,,Divers,,
13318,,,,,,,,,,,,,,,,,,,,,Blanche,,Blanche,,,,,7.24,,,,,,,,,,,,Non,21.31,,,,,,,,A,,0,,,,,,,,,Divers,,
13319,,,,,,,,,,,,,,,,1,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,A,,0,,,,,,,0,,Divers,,
13320,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,A,,0,,,,,,,,,Divers,,
13352,,,,,,,,,,,,,,,32.3,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,69.6,,,,,,,,Divers,,
13380,,,,,,,,,,0,,,,,,,,,,,Autre,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_100403,,0,,,,,,,,,Divers,,0
13381,,,,,,,,,,0,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_100404,,0,,,,,,,,,Divers,,0
13382,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_100644,,0,,,,,,,,,Divers,,0
