id,_3_4_methylenedioxyethylamphetamine,abime,acide_benzoique,acide_borique,amidon,aminopyrine,amoxycilline,amphetamine,benzocaine,benzoylecgonine,bicarbonate_de_sodium,bicarbonates,cafeine,cbn,cis_cinnamoylcocaine,cocaine,codeine,couleur,couleur_exterieur,couleur_interieur,creatine,delta9_tetrahydrocannabinol,description_de_l_objet,diltiazem,dimethylterephtalate,diphenydramine,ecgonidine,ecgoninemethylester,epaisseur,forme,glucose,guaifenesine,hauteur,heroine,hydroxyzine,ibuprofene,inositol,isoleucine,lactitol,lactose,largeur,leucine,levamisole,lidocaine,logo,maltose,mannitol,masse,methylecgonidine,nicotine,nom_de_logo,norcocaine,numero_echantillon,ovule,oxycodone,paracetamol,phenacetine,piracetam,presentation,procaine,pv8,saccharose,secabilite_recto,secabilite_verso,sorbitol,talc,taux_cbn,terephtalates,tetracaine,tramadol,trans_cinnamoylcocaine,tropacocaine,type_drogue,uree,valine,visqueux
13871,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,22_100480,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13872,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,22_100481,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13873,,,,,,,,,,,,,,,,67,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,20,,Non,,,,,,,,22_100183,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13874,,,,,,,,,,,,,,,,67,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,20,,Non,,,,,,,,22_100184,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13875,,,,,,,,,,,,,,,,67,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,20,,Non,,,,,,,,22_100185,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13876,,,,,,,,,,,,,,,,67,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,20,,Non,,,,,,,,22_100186,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13878,,,,,,,,,,,,,,,,93.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13879,,,,,,,,,,,,,,,,86.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13881,,,,,,,,,,,,,,,,87.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13882,,,,,,,,,,,,,,,,77.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13899,,,,,,,,,,,,,,,,92.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13900,,,,,,,,,,,,,,,,76.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,D-V-C 1-BIS,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13901,,,,,,,,,,,,,,,,83.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,D-F-C 1-BIS,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13902,,,,,,,,,,,,,,,,76.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13903,,,,,,,,,,,,,,,,87.8,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13904,,,,,,,,,,,,,,,,91,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13905,,,,,,,,,,,,,,,,92.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13906,,,,,,,,,,,,,,,,84.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13907,,,,,,,,,,,,,,,,78.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13908,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,22_100382,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13909,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,22_100383,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13937,,,,,,,,,,,,,,,,78.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,A UN,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13941,,,,,,,,,,,,,,,,91.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13955,,,,,,,,,,,,,,,,0,,Grise,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,17,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13956,,,,,,,,,,,,,,,,84.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13968,,,,,,,,,,,,,,,,93.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13969,,,,,,,,,,,,,,,,94.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13970,,,,,,,,,,,,,,,,88.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13971,,,,,,,,,,,,,,,,77.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13973,,,,,,,,,,,,,,,,82.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,T2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13974,,,,,,,,,,,,,,,,82.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,T3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13975,,,,,,,,,,,,,,,,82.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,T4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13976,,,,,,,,,,,,,,,,73,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,Non,,,,,,,,T5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13977,,,,,,,,,,,,,,,,73,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,Non,,,,,,,,T6,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13978,,,,,,,,,,,,,,,,73,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,Non,,,,,,,,T7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13979,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13980,,,,,,,,,,,,,,,,81.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13981,,,,,,,,,,,,,,,,88.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13982,,,,,,,,,,,,,,,,89.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13984,,,,,,,,,,,,,,,,89.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13991,,,,,,,,,,,,,,,,62.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13992,,,,,,,,,,,,,,,,90.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13993,,,,,,,,,,,,,,,,93.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13994,,,,,,,,,,,,,,,,93.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13995,,,,,,,,,,,,,,,,83.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13996,,,,,,,,,,,,,,,,93.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13997,,,,,,,,,,,,,,,,87.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13998,,,,,,,,,,,,,,,,91.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
13999,,,,,,,,,,,,,,,,90.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14000,,,,,,,,,,,,,,,,90.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14002,,,,,,,,,,,,,,,,88.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14003,,,,,,,,,,,,,,,,82,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,8,,,,,,,,,,,,,,,,Cocaïne,,,
14004,,,,,,,,,,,,,,,,94.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14032,,,,,,,,,,,,,,,,76,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,11,,Non,,,,,,,,218115356,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14033,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,9,Non,,,,,,,,21_115348,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14034,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115347,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14035,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,22_100413,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14036,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115354,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14037,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115355,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14038,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115357,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14039,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115358,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14043,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1-ECH,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14053,,,,,,,,,,,,,,,,55.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4_STUP_A,0,,,35.78,,,,,,,,,,,,,,,,Cocaïne,,,
14054,,,,,,,,,,,,,,,,55.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4_STUP_B,0,,,35.78,,,,,,,,,,,,,,,,Cocaïne,,,
14056,,,,,,,,,,,,,,,,682,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,0
14057,,,,,,,,,,,,,,,,669,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,0
14060,,,,,,,,,,,,,,,,685,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,0
14063,,,,,,,,,,,,,,,,673,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,0
14064,,,,,,,,,,,,,,,,766,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,0
14065,,,,,,,,,,,,,,,,635,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,A,0,,,,,Pâte,,,,,,,,,,,,,,Cocaïne,,,1
14066,,,,,,,,,,,,,,,,560,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,A,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,1
14072,,,,,,,,,,,,,,,,95.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14077,,,,,,,,,,,,,,,,91,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,C2,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14081,,,,,,,,,,,,,,,,95.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1ECHPB-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14082,,,,,,,,,,,,,,,,94.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1ECHPB-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14084,,,,,,,,,,,,,,,,765,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,1
14085,,,,,,,,,,,,,,,,94,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14086,,,,,,,,,,,,,,,,547,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,Liquide,,,,,,,,,,,,,,Cocaïne,,,0
14087,,,,,,,,,,,,,,,,50.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,41.9,,Non,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14089,,,,,,,,,,,,,,,,69.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,Non,,,,,,,,2-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14090,,,,,,,,,,,,,39.3,,,57.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14094,,,,,,,,,,,,,,,,77.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14095,,,,,,,,,,,,,,,,95.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,C1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14096,,,,,,,,,,,,,,,,95.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,S2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14101,,,,,,,,,,,,,,,,66.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,Non,,,,,,,,1B,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14102,,,,,,,,,,,,,,,,82.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,7B,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14103,,,,,,,,,,,,,,,,75.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,8B,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14104,,,,,,,,,,,,,,,,78.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,9B,0,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
14105,,,,,,,,,,,,,,,,59.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,10B,0,,,25.3,,,,,,,,,,,,,,,,Cocaïne,,,
14106,,,,,,,,,,,,,,,,66.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,Non,,,,,,,,11B,0,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
14107,,,,,,,,,,,,,,,,78.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,V3-Vi,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14108,,,,,,,,,,,,,,,,78.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,V3-Ve,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14109,,,,,,,,,,,,,,,,69.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14110,,,,,,,,,,,,,,,,75.8,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,0
14118,,,,,,,,,,,,,,,,88.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14147,,,,,,,,,,,,,0,,,58.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,C1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14148,,,,,,,,,,,,,0,,,57.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,SB16-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14149,,,,,,,,,,,,,0,,,57.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,SB16-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14150,,,,,,,,,,,,,3.9,,,32.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,Non,,,,,,,,SB21,0,,,9.7,,,,,,,,,,,,,,,,Cocaïne,,,
14151,,,,,,,,,,,,,,,,86.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14155,,,,,,,,,,,,,,,,85.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14156,,,,,,,,,,,,,,,,91.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14157,,,,,,,,,,,,,,,,91.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14158,,,,,,,,,,,,,,,,89.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14160,,,,,,,,,,,,,,,,78.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14161,,,,,,,,,,,,,10.8,,,75.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Mitsubishi,,16705,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14162,,,,,,,,,,,,,,,,86.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,R COEUR 2,,16706,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14163,,,,,,,,,,,,,,,,75,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,Non,,,,,,,,16707,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14164,,,,,,,,,,,,,9,,,79.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Mitsubishi,,16708,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14165,,,,,,,,,,,,,,,,85.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,R COEUR 2,,16709,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14166,,,,,,,,,,,,,,,,71.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,Oui,,,,,,ABC inversé,,16710,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14167,,,,,,,,,,,,,,,,80.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,Oui,,,,,,coupe R quadrillage,,16711,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14168,,,,,,,,,,,,,8.9,,,75.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Mitsubishi,,16712,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14169,,,,,,,,,,,,,,,,75.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,14.1,,Oui,,,,,,A1,,16713,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14170,,,,,,,,,,,,,,,,72.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,14.8,,Oui,,,,,,HPM,,16714,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14171,,,,,,,,,,,,,,,,88.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14172,,,,,,,,,,,,,,,,89.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14173,,,,,,,,,,,,,,,,90.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1B,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14174,,,,,,,,,,,,,,,,91.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14175,,,,,,,,,,,,,,,,86.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,16715,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14176,,,,,,,,,,,,,,,,86.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,16716,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14177,,,,,,,,,,,,,,,,86.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,16717,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14181,,,,,,,,,,,,,,,,75.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14204,,,,,,,,,,,,,0,,,38.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,PC,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14207,,,,,,,,,,,,,,,,73.4,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,14766,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14208,,,,,,,,,,,,,,,,73.4,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,14769,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14209,,,,,,,,,,,,,,,,73.4,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,14772,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14210,,,,,,,,,,,,,,,,73.4,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,14774,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14211,,,,,,,,,,,,,,,,73.4,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,14777,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14225,,,,,,,,,,,,,,,,86.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,VX,,16758,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14226,,,,,,,,,,,,,,,,86.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,VX,,16759,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14227,,,,,,,,,,,,,,,,88,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,RR,,16760,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14228,,,,,,,,,,,,,,,,98.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,illisible,,16761,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14229,,,,,,,,,,,,,,,,72.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,Non,,,,,,,,16762,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14230,,,,,,,,,,,,,,,,78.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,13.7,,Oui,,,,,,Cosmocats,,16763,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
14231,,,,,,,,,,,,,,,,85.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,INK,,16764,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
