id,_3_4_methylene_dioxy_methylamphetamine,acetylcodeine,acetylthebaol,cafeine,clotrimazole,cocaine,couleur,description_de_l_objet,dextromethorphane,griseofulvine,heroine,logo,mannitol,meconine,monoacetylmorphine,morphine,nom_de_logo,noscapine,numero_echantillon,o3_monoacetylmorphine_,o6_monoacetylmorphine,ovule,papaverine,paracetamol,phenacetine,presentation,saccharose,type_drogue
21222,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21223,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21224,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21225,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21226,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21227,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21228,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21229,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21230,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21231,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21232,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21233,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21234,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21235,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21236,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21237,,,,24,,,Beige,,,,17,,,,,,,6,creation auto import otaries 19177,,,,,47,,,,Héroïne
21238,,,,24,,,Beige,,,,17,,,,,,,6,creation auto import otaries 19177,,,,,47,,,,Héroïne
21247,,,,25,,,Beige,,,,13,,,,,,,5,creation auto import otaries 19222,,,,,49,,,,Héroïne
21248,,,,25,,,Beige,,,,13,,,,,,,5,creation auto import otaries 19222,,,,,49,,,,Héroïne
21251,,,,25,,,Beige,,,,8,,,,,,,7,creation auto import otaries 19238,,,,,48,,,,Héroïne
21252,,,,25,,,Beige,,,,8,,,,,,,7,creation auto import otaries 19238,,,,,48,,,,Héroïne
21257,,,,,,,Beige,,,,62,,,,,,,19,creation auto import otaries 19439,,,,,,,,,Héroïne
21258,,,,,,,Beige,,,,62,,,,,,,19,creation auto import otaries 19439,,,,,,,,,Héroïne
21261,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21262,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21263,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21264,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21265,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21266,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21267,,,,31,,,Beige,,,,4,,,,,,,0,creation auto import otaries 19643,,,,,59,,,,Héroïne
21268,,,,31,,,Beige,,,,4,,,,,,,0,creation auto import otaries 19643,,,,,59,,,,Héroïne
21272,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21273,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21274,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21275,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21276,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21277,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21279,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21280,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21281,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21282,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21283,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21284,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21285,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21286,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21287,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21288,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21289,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21290,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 19653,,,,,50,,,,Héroïne
21293,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21294,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21295,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21296,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21297,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21298,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21299,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21300,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 19697,,,,,53,,,,Héroïne
21301,,,,24,,,Beige,,,,14,,,,,,,4,creation auto import otaries 19692,,,,,47,,,,Héroïne
21302,,,,24,,,Beige,,,,14,,,,,,,4,creation auto import otaries 19692,,,,,47,,,,Héroïne
21308,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 19798,,,,,49,,,,Héroïne
21309,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 19798,,,,,49,,,,Héroïne
21311,0,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 19751,,,,,50,,,,Héroïne
21312,0,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 19751,,,,,50,,,,Héroïne
21317,,,,25,,,Beige,,,,15,,,,,,,5,creation auto import otaries 19837,,,,,49,,,,Héroïne
21318,,,,25,,,Beige,,,,15,,,,,,,5,creation auto import otaries 19837,,,,,49,,,,Héroïne
21325,,,,26,,,Beige,,,,14,,,,,,,6,creation auto import otaries 19873,,,,,49,,,,Héroïne
21326,,,,26,,,Beige,,,,14,,,,,,,6,creation auto import otaries 19873,,,,,49,,,,Héroïne
21328,,,,26,,,Beige,,,,14,,,,,,,6,creation auto import otaries 19873,,,,,49,,,,Héroïne
21329,,,,26,,,Beige,,,,14,,,,,,,6,creation auto import otaries 19873,,,,,49,,,,Héroïne
21331,,,,30,,,Beige,,,,6,,,,,,,0,creation auto import otaries 19934,,,,,58,,,,Héroïne
21332,,,,30,,,Beige,,,,6,,,,,,,0,creation auto import otaries 19934,,,,,58,,,,Héroïne
21333,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 19935,,,,,59,,,,Héroïne
21334,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 19935,,,,,59,,,,Héroïne
21335,,,,26,,,Beige,,,,12,,,,,,,4,creation auto import otaries 19936,,,,,51,,,,Héroïne
21336,,,,26,,,Beige,,,,12,,,,,,,4,creation auto import otaries 19936,,,,,51,,,,Héroïne
21337,,,,26,,,Beige,,,,11,,,,,,,3,creation auto import otaries 19937,,,,,52,,,,Héroïne
21338,,,,26,,,Beige,,,,11,,,,,,,3,creation auto import otaries 19937,,,,,52,,,,Héroïne
21339,,,,24,,,Beige,,,,16,,,,,,,6,creation auto import otaries 19939,,,,,47,,,,Héroïne
21340,,,,24,,,Beige,,,,16,,,,,,,6,creation auto import otaries 19939,,,,,47,,,,Héroïne
21346,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 19957,,,,,47,,,,Héroïne
21347,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 19957,,,,,47,,,,Héroïne
21365,,,,25,,,Beige,,,,14,,,,,,,4,creation auto import otaries 20010,,,,,49,,,,Héroïne
21366,,,,25,,,Beige,,,,14,,,,,,,4,creation auto import otaries 20010,,,,,49,,,,Héroïne
21375,,,,32,,,Beige,,,,6,,,,,,,0,creation auto import otaries 20201,,,,,53,,,,Héroïne
21376,,,,32,,,Beige,,,,6,,,,,,,0,creation auto import otaries 20201,,,,,53,,,,Héroïne
21383,,,,30,,,Beige,,,,5,,,,,,,4,creation auto import otaries 20662,,,,,57,,,,Héroïne
21384,,,,30,,,Beige,,,,5,,,,,,,4,creation auto import otaries 20662,,,,,57,,,,Héroïne
21388,,,,42,,,Beige,,,,6,,,,,,,0,creation auto import otaries 20538,,,,,45,,,,Héroïne
21391,,,,28,,,Beige,,,,6,,,,,,,3,creation auto import otaries 20585,,,,,55,,,,Héroïne
21392,,,,28,,,Beige,,,,6,,,,,,,3,creation auto import otaries 20585,,,,,55,,,,Héroïne
21393,,,,26,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20520,,,,,52,,,,Héroïne
21394,,,,26,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20520,,,,,52,,,,Héroïne
21397,,,,42,,,Beige,,,,6,,,,,,,0,creation auto import otaries 20538,,,,,45,,,,Héroïne
21403,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21404,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21405,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21406,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21407,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21408,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21409,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21410,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21411,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21412,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21413,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21414,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21415,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21416,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21417,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21418,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21419,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21420,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21421,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21422,,,,36,,,Beige,,,,13,,,,,,,5,creation auto import otaries 20663,,,,,40,,,,Héroïne
21425,,,,25,,,Beige,,,,9,,,,,,,8,creation auto import otaries 20678,,,,,47,,,,Héroïne
21426,,,,25,,,Beige,,,,9,,,,,,,8,creation auto import otaries 20678,,,,,47,,,,Héroïne
21429,,,,24,,,Beige,,,,19,,,,,,,6,creation auto import otaries 21362,,,,,45,,,,Héroïne
21430,,,,24,,,Beige,,,,19,,,,,,,6,creation auto import otaries 21362,,,,,45,,,,Héroïne
21432,,,,6,,,Grise,,,,42,,,,,,,18,creation auto import otaries 20774,,,,,10,,,,Héroïne
21433,,,,6,,,Grise,,,,42,,,,,,,18,creation auto import otaries 20774,,,,,10,,,,Héroïne
21439,,,,30,,,Beige,,,,7,,,,,,,7,creation auto import otaries 20875,,,,,51,,,,Héroïne
21440,,,,30,,,Beige,,,,7,,,,,,,7,creation auto import otaries 20875,,,,,51,,,,Héroïne
21473,,,,26,,,Beige,,,,7,,,,,,,7,creation auto import otaries 21302,,,,,50,,,,Héroïne
21474,,,,26,,,Beige,,,,7,,,,,,,7,creation auto import otaries 21302,,,,,50,,,,Héroïne
21483,,,,25,,,Beige,,,0,14,,,,,,,7,creation auto import otaries 21506,,,,,47,,,,Héroïne
21484,,,,25,,,Beige,,,0,14,,,,,,,7,creation auto import otaries 21506,,,,,47,,,,Héroïne
21485,,,,25,,,Beige,,,0,14,,,,,,,7,creation auto import otaries 21506,,,,,47,,,,Héroïne
21486,,,,25,,,Beige,,,0,14,,,,,,,7,creation auto import otaries 21506,,,,,47,,,,Héroïne
21487,,,,25,,,Beige,,,0,14,,,,,,,7,creation auto import otaries 21506,,,,,47,,,,Héroïne
21488,,,,25,,,Beige,,,0,14,,,,,,,7,creation auto import otaries 21506,,,,,47,,,,Héroïne
21494,,,,22,,,Beige,,,,22,,,,,,,9,creation auto import otaries 21876,,,,,39,,,,Héroïne
21495,,,,22,,,Beige,,,,22,,,,,,,9,creation auto import otaries 21876,,,,,39,,,,Héroïne
21496,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 21741,,,,,49,,,,Héroïne
21497,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 21741,,,,,49,,,,Héroïne
21498,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 21741,,,,,49,,,,Héroïne
21499,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 21741,,,,,49,,,,Héroïne
21502,,,,24,0,,Beige,,,,17,,,,,,,5,creation auto import otaries 21524,,,,,46,,,,Héroïne
21503,,,,24,0,,Beige,,,,17,,,,,,,5,creation auto import otaries 21524,,,,,46,,,,Héroïne
21506,,,,37,,,Beige,,,,15,,,,,,,7,creation auto import otaries 21558,,,,,32,,,,Héroïne
21507,,,,37,,,Beige,,,,15,,,,,,,7,creation auto import otaries 21558,,,,,32,,,,Héroïne
21510,,,,27,,,Beige,,,,12,,,,,,,0,creation auto import otaries 21712,,,,,58,,,,Héroïne
21511,,,,27,,,Beige,,,,12,,,,,,,0,creation auto import otaries 21712,,,,,58,,,,Héroïne
21516,,,,4,,,Beige,,,,47,,,,,,,18,creation auto import otaries 21777,,,,,8,,,,Héroïne
21517,,,,4,,,Beige,,,,47,,,,,,,18,creation auto import otaries 21777,,,,,8,,,,Héroïne
21521,,,,29,,,Beige,,,0,5,,,,,,,0,creation auto import otaries 21868,,,,,66,,,,Héroïne
21522,,,,29,,,Beige,,,0,5,,,,,,,0,creation auto import otaries 21868,,,,,66,,,,Héroïne
21523,,,,29,,,Beige,,,0,5,,,,,,,0,creation auto import otaries 21868,,,,,66,,,,Héroïne
21524,,,,29,,,Beige,,,0,5,,,,,,,0,creation auto import otaries 21868,,,,,66,,,,Héroïne
21535,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 21930,,,,,65,,,,Héroïne
21536,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 21930,,,,,65,,,,Héroïne
21538,,,,22,,,Beige,,,,15,,,,,,,10,creation auto import otaries 21951,,,,,47,,,,Héroïne
21539,,,,22,,,Beige,,,,15,,,,,,,10,creation auto import otaries 21951,,,,,47,,,,Héroïne
21541,,,,29,,,Marron,,,,5,,,,,,,0,creation auto import otaries 22039,,,,,63,,,,Héroïne
21542,,,,29,,,Marron,,,,5,,,,,,,0,creation auto import otaries 22039,,,,,63,,,,Héroïne
21543,,,,29,,,Marron,,,,5,,,,,,,0,creation auto import otaries 22039,,,,,63,,,,Héroïne
21544,,,,29,,,Marron,,,,5,,,,,,,0,creation auto import otaries 22039,,,,,63,,,,Héroïne
21548,,,,29,,,Beige,,,,7,,,,,,,0,creation auto import otaries 22176,,,,,58,,,,Héroïne
21549,,,,29,,,Beige,,,,7,,,,,,,0,creation auto import otaries 22176,,,,,58,,,,Héroïne
21550,,,,27,,,Beige,,,,11,,,,,,,4,creation auto import otaries 22224,,,,,54,,,,Héroïne
21551,,,,27,,,Beige,,,,11,,,,,,,4,creation auto import otaries 22224,,,,,54,,,,Héroïne
21552,,,,,,,Beige,,,,50,,,,,,,,creation auto import otaries 22256,,,,,,,,,Héroïne
21553,,,,,,,Beige,,,,50,,,,,,,,creation auto import otaries 22256,,,,,,,,,Héroïne
21559,,,,27,,,Marron,,,,11,,,,,,,5,creation auto import otaries 22214,,,,,53,,,,Héroïne
21560,,,,27,,,Marron,,,,11,,,,,,,5,creation auto import otaries 22214,,,,,53,,,,Héroïne
21564,,,,27,,,Beige,,,,11,,,,,,,5,creation auto import otaries 22242,,,,,55,,,,Héroïne
21565,,,,27,,,Beige,,,,11,,,,,,,5,creation auto import otaries 22242,,,,,55,,,,Héroïne
21568,,,,,,,Beige,,,,50,,,,,,,,creation auto import otaries 22256,,,,,,,,,Héroïne
21569,,,,,,,Beige,,,,50,,,,,,,,creation auto import otaries 22256,,,,,,,,,Héroïne
21579,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22396,,,,,61,,,,Héroïne
21581,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22396,,,,,61,,,,Héroïne
21582,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22396,,,,,61,,,,Héroïne
21585,,,,25,,,Marron,,,0,12,,,,,,,8,creation auto import otaries 22435,,,,,51,,,,Héroïne
21586,,,,25,,,Marron,,,0,12,,,,,,,8,creation auto import otaries 22435,,,,,51,,,,Héroïne
21587,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22396,,,,,61,,,,Héroïne
21700,,,,31,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22705,,,,,60,,,,Héroïne
21701,,,,31,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22705,,,,,60,,,,Héroïne
21702,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22699,,,,,61,,,,Héroïne
21703,,,,30,,,Beige,,,,4,,,,,,,0,creation auto import otaries 22699,,,,,61,,,,Héroïne
21704,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 22698,,,,,55,,,,Héroïne
21705,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 22698,,,,,55,,,,Héroïne
21708,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21709,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21710,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21711,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21712,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21713,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21714,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21715,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21716,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21717,,,,28,,,Beige,,,0,7,,,,,,,3,creation auto import otaries 22598,,,,,57,,,,Héroïne
21780,,,,24,,,Beige,,,,16,,,,,,,7,creation auto import otaries 22672,,,,,47,,,,Héroïne
21781,,,,24,,,Beige,,,,16,,,,,,,7,creation auto import otaries 22672,,,,,47,,,,Héroïne
21829,,,,30,,,Beige,,,,5,,,,,,,,creation auto import otaries 22735,,,,,61,,,,Héroïne
21830,,,,30,,,Beige,,,,5,,,,,,,,creation auto import otaries 22735,,,,,61,,,,Héroïne
21831,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 22713,,,,,57,,,,Héroïne
21832,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 22713,,,,,57,,,,Héroïne
21833,,,,28,,,Beige,,,,10,,,,,,,5,creation auto import otaries 22714,,,,,57,,,,Héroïne
21834,,,,28,,,Beige,,,,10,,,,,,,5,creation auto import otaries 22714,,,,,57,,,,Héroïne
21835,,,,28,,,Beige,,,,7,,,,,,,8,creation auto import otaries 22728,,,,,52,,,,Héroïne
21836,,,,28,,,Beige,,,,7,,,,,,,8,creation auto import otaries 22728,,,,,52,,,,Héroïne
21893,,,,26,,,Beige,,,,10,,,,,,,4,creation auto import otaries 22989,,,,,52,,,,Héroïne
21894,,,,26,,,Beige,,,,10,,,,,,,4,creation auto import otaries 22989,,,,,52,,,,Héroïne
21903,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 23044,,,,,46,,,,Héroïne
21904,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 23044,,,,,46,,,,Héroïne
21905,,,,28,,,Beige,,,,8,,,,,,,4,creation auto import otaries 23046,,,,,55,,,,Héroïne
21906,,,,28,,,Beige,,,,8,,,,,,,4,creation auto import otaries 23046,,,,,55,,,,Héroïne
21907,,,,28,,,Beige,,,,8,,,,,,,4,creation auto import otaries 23047,,,,,56,,,,Héroïne
21908,,,,28,,,Beige,,,,8,,,,,,,4,creation auto import otaries 23047,,,,,56,,,,Héroïne
21912,,,,25,,,Beige,,,,14,,,,,,,6,creation auto import otaries 23218,,,,,49,,,,Héroïne
21913,,,,25,,,Beige,,,,14,,,,,,,6,creation auto import otaries 23218,,,,,49,,,,Héroïne
21917,,,,26,,,Beige,,,,16,,,,,,,6,creation auto import otaries 23163,,,,,50,,,,Héroïne
21918,,,,26,,,Beige,,,,16,,,,,,,6,creation auto import otaries 23163,,,,,50,,,,Héroïne
21931,,,,18,,,Beige,,,,20,,,,,,,8,creation auto import otaries 23445,,,,,34,,,,Héroïne
21932,,,,18,,,Beige,,,,20,,,,,,,8,creation auto import otaries 23445,,,,,34,,,,Héroïne
21935,,,,25,,,Beige,,,,9,,,,,,,0,creation auto import otaries 23827,,,,,54,,,,Héroïne
21936,,,,25,,,Beige,,,,9,,,,,,,0,creation auto import otaries 23827,,,,,54,,,,Héroïne
21939,,,,23,,,Beige,,,,13,,,,,,,7,creation auto import otaries 23537,,,,,44,,,,Héroïne
21940,,,,23,,,Beige,,,,13,,,,,,,7,creation auto import otaries 23537,,,,,44,,,,Héroïne
21941,,,,26,,,Beige,,,,9,,,,,,,0,creation auto import otaries 23612,,,,,50,,,,Héroïne
21942,,,,26,,,Beige,,,,9,,,,,,,0,creation auto import otaries 23612,,,,,50,,,,Héroïne
21949,,,,28,,,Marron,,,,9,,,,,,,0,creation auto import otaries 23859,,,,,54,,,,Héroïne
21950,,,,28,,,Marron,,,,9,,,,,,,0,creation auto import otaries 23859,,,,,54,,,,Héroïne
21952,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 23702,,,,,55,,,,Héroïne
21953,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 23702,,,,,55,,,,Héroïne
21954,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 23702,,,,,55,,,,Héroïne
21956,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 23702,,,,,55,,,,Héroïne
21957,,,,9,,,Beige,,,,32,,,,,,,27,creation auto import otaries 23713,,,,,13,,,,Héroïne
21959,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 23658,,,,,50,,,,Héroïne
21960,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 23658,,,,,50,,,,Héroïne
21963,,,,9,,,Beige,,,,32,,,,,,,27,creation auto import otaries 23713,,,,,13,,,,Héroïne
21984,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21985,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21986,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21987,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21988,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21989,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21990,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21991,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21992,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
21993,,,,23,,,Beige,,,,8,,,,,,,13,creation auto import otaries 23923,,,,,47,,,,Héroïne
22000,,,,16,,,Beige,,,,24,,,,,,,11,creation auto import otaries 24059,,,,,33,,,,Héroïne
22001,,,,16,,,Beige,,,,24,,,,,,,11,creation auto import otaries 24059,,,,,33,,,,Héroïne
22004,,,,19,,0,Beige,,,,9,,,,,,,8,creation auto import otaries 24138,,,,,54,,,,Héroïne
22006,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 24080,,,,,53,,,,Héroïne
22007,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 24080,,,,,53,,,,Héroïne
22009,,,,19,,0,Beige,,,,9,,,,,,,8,creation auto import otaries 24138,,,,,54,,,,Héroïne
22015,,,,,,,Beige,,,,57,,,,,,,22,creation auto import otaries 24183,,,,,,,,,Héroïne
22016,,,,,,,Beige,,,,57,,,,,,,22,creation auto import otaries 24183,,,,,,,,,Héroïne
22023,,,,25,,,Beige,,,,11,,,,,,,5,creation auto import otaries 24327,,,,,53,,,,Héroïne
22024,,,,25,,,Beige,,,,11,,,,,,,5,creation auto import otaries 24327,,,,,53,,,,Héroïne
22034,,,,20,,,Marron,,,,11,,,,,,,18,creation auto import otaries 24725,,,,,40,,,,Héroïne
22035,,,,20,,,Marron,,,,11,,,,,,,18,creation auto import otaries 24725,,,,,40,,,,Héroïne
22043,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22044,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22045,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22046,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
